지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
경남 하동군,238161,하동읍,2014040815,0.008,1.100,0.060,0.023,69,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040816,0.009,0.900,0.077,0.025,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040817,0.006,0.400,0.082,0.022,56,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040818,0.004,0.300,0.069,0.018,46,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040819,0.005,0.600,0.061,0.023,43,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040820,0.003,0.400,0.066,0.017,55,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040821,0.003,0.400,0.060,0.017,55,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040822,0.004,0.600,0.045,0.024,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040823,0.003,0.600,0.034,0.024,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040824,0.003,0.600,0.030,0.020,62,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040901,0.003,0.600,0.026,0.019,52,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040902,0.003,0.600,0.026,0.014,56,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040903,0.002,0.600,0.024,0.013,50,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040904,0.002,0.500,0.023,0.012,47,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040905,0.002,0.500,0.026,0.009,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040906,0.002,0.400,0.028,0.009,45,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040907,0.002,0.400,0.028,0.009,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040908,0.002,0.400,0.022,0.012,31,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040909,0.002,0.400,0.037,0.011,59,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040910,0.002,0.300,0.056,0.009,67,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040911,0.003,0.400,0.065,0.013,73,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040912,0.004,0.500,0.076,0.012,82,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040913,0.005,0.700,0.076,0.018,74,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040914,0.012,1.600,0.071,0.033,80,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040915,0.016,1.800,0.081,0.038,91,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040916,0.015,1.300,0.113,0.035,90,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040917,0.006,0.600,0.091,0.022,89,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040918,0.006,0.700,0.071,0.022,77,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040919,0.004,0.500,0.067,0.021,82,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040920,0.004,0.500,0.053,0.025,66,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040921,0.004,0.600,0.039,0.032,70,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040922,0.004,0.600,0.034,0.029,72,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040923,0.003,0.600,0.027,0.025,80,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040924,0.003,0.500,0.029,0.019,67,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041001,0.002,0.500,0.032,0.014,71,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041002,0.002,0.400,0.041,0.010,72,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041003,0.002,0.400,0.039,0.009,67,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041004,0.002,0.400,0.035,0.009,62,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041005,0.002,0.400,0.039,0.008,62,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041006,0.002,0.400,0.040,0.007,61,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041007,0.002,0.400,0.035,0.008,66,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041008,0.002,0.400,0.029,0.014,63,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041009,0.002,0.400,0.040,0.011,70,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041010,0.002,0.300,0.052,0.009,72,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041011,,,,,79,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041012,,,,,75,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041013,0.038,2.500,0.055,0.049,94,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041014,0.035,1.300,0.063,0.048,103,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041015,0.017,0.500,0.078,0.027,91,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041016,0.010,0.700,0.088,0.020,91,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041017,0.015,0.900,0.077,0.026,109,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041018,0.006,0.400,0.078,0.014,97,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041019,0.006,0.400,0.070,0.014,74,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041020,0.006,0.300,0.064,0.013,68,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041021,0.005,0.300,0.057,0.013,60,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041022,0.004,0.300,0.052,0.011,56,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041023,0.004,0.300,0.048,0.011,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041024,0.003,0.300,0.037,0.013,56,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041101,0.003,0.300,0.029,0.014,59,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014041102,0.003,0.300,0.028,0.013,54,,경남 하동군 하동읍 읍내리
