지역,측정소명,측정소코드,측정일시,SO2,CO,O3,NO2,PM10,주소
경남 하동군,하동읍,238161,2013012218,0.004,0.500,0.018,0.016,16,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012219,0.004,0.600,0.017,0.016,24,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012220,0.003,0.600,0.016,0.015,23,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012221,0.003,0.600,0.015,0.013,25,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012222,0.003,0.600,0.013,0.013,28,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012223,0.003,0.600,0.012,0.012,27,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012224,0.003,0.500,0.014,0.010,28,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012301,0.003,0.500,0.015,0.008,30,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012302,0.003,0.500,0.014,0.007,24,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012303,0.003,0.500,0.012,0.007,21,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012304,0.003,0.500,0.010,0.007,22,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012305,0.003,0.500,0.009,0.007,26,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012306,0.003,0.500,0.008,0.009,25,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012307,0.004,0.500,0.007,0.010,32,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012308,0.004,0.600,0.004,0.013,33,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012309,0.003,0.600,0.004,0.015,44,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012310,0.003,0.600,0.006,0.014,36,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012311,0.004,0.500,0.009,0.014,33,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012312,0.004,0.500,0.011,0.013,24,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012313,0.004,0.500,0.011,0.014,24,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012314,0.004,0.500,0.014,0.012,15,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012315,0.004,0.500,0.018,0.011,14,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012316,0.003,0.400,0.020,0.010,11,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012317,0.003,0.500,0.014,0.016,13,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012318,0.003,0.500,0.014,0.014,15,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012319,0.003,0.600,0.008,0.021,22,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012320,0.003,0.600,0.019,0.016,24,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012321,0.003,0.600,0.014,0.016,16,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012322,0.003,0.600,0.012,0.014,14,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012323,0.003,0.600,0.010,0.012,19,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012324,0.003,0.600,0.010,0.012,20,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012401,0.003,0.500,0.009,0.010,22,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012402,0.003,0.500,0.009,0.010,20,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012403,0.003,0.500,0.009,0.009,16,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012404,0.003,0.500,0.010,0.009,13,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012405,0.003,0.400,0.015,0.007,19,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012406,0.003,0.400,0.019,0.007,25,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012407,0.003,0.400,0.015,0.006,28,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012408,0.003,0.400,0.010,0.010,28,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012409,0.003,0.400,0.008,0.018,30,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012410,0.004,0.400,0.017,0.019,43,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012411,0.008,0.500,0.037,0.011,55,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012412,0.010,0.600,0.042,0.007,87,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012413,0.009,0.700,0.040,0.008,81,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012414,0.009,0.700,0.040,0.010,90,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012415,0.009,0.700,0.040,0.008,116,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012416,0.008,0.700,0.034,0.012,99,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012417,0.010,0.800,0.032,0.015,81,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012418,0.014,1.000,0.028,0.017,87,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012419,0.013,1.100,0.023,0.019,98,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012420,0.010,0.900,0.030,0.012,76,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012421,0.008,0.700,0.034,0.008,75,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012422,0.006,0.500,0.035,0.006,49,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012423,0.004,0.300,0.036,0.005,41,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012424,0.004,0.200,0.037,0.004,21,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012501,0.004,0.300,0.037,0.003,16,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012502,0.004,0.300,0.037,0.003,11,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012503,0.005,0.300,0.036,0.003,28,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012504,0.005,0.300,0.036,0.003,44,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012505,0.005,0.300,0.036,0.004,48,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012506,0.006,0.300,0.035,0.004,50,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012507,0.006,0.300,0.035,0.005,49,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012508,0.005,0.300,0.034,0.006,42,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012509,0.005,0.300,0.033,0.006,42,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012510,0.005,0.300,0.033,0.006,41,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012511,0.004,0.300,0.035,0.006,43,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012512,0.004,0.200,0.036,0.005,44,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012513,0.004,0.200,0.035,0.005,34,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012514,0.004,0.200,0.036,0.005,32,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012515,0.004,0.200,0.035,0.006,31,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012516,0.004,0.200,0.037,0.005,30,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012517,0.004,0.200,0.036,0.006,32,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012518,0.004,0.200,0.035,0.007,25,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012519,0.004,0.300,0.034,0.009,29,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012520,0.004,0.300,0.035,0.007,23,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012521,0.004,0.300,0.037,0.007,20,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012522,0.004,0.300,0.037,0.007,22,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012523,0.004,0.300,0.038,0.006,24,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012524,0.004,0.200,0.041,0.004,18,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012601,0.004,0.300,0.042,0.003,21,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012602,0.004,0.300,0.043,0.003,22,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012603,0.005,0.300,0.043,0.003,24,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012604,0.006,0.300,0.043,0.003,20,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012605,0.006,0.300,0.042,0.004,24,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012606,0.006,0.300,0.042,0.004,25,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012607,0.006,0.300,0.041,0.004,28,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012608,0.006,0.300,0.041,0.005,27,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012609,0.006,0.300,0.043,0.004,26,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012610,0.004,0.300,0.042,0.005,22,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012611,0.004,0.200,0.043,0.004,14,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012612,0.004,0.200,0.043,0.004,15,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012613,0.004,0.200,0.040,0.004,17,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012614,0.004,0.200,0.041,0.005,19,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012615,0.004,0.200,0.038,0.006,18,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012616,0.004,0.200,0.038,0.007,15,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012617,0.004,0.200,0.035,0.007,14,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012618,0.004,0.300,0.032,0.009,18,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012619,0.004,0.300,0.030,0.009,15,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012620,0.004,0.200,0.034,0.007,17,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012621,0.004,0.300,0.040,0.006,18,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012622,0.005,0.300,0.041,0.005,17,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012623,0.005,0.300,0.040,0.004,19,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012624,0.005,0.300,0.040,0.004,25,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012701,0.004,0.300,0.037,0.004,24,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012702,0.004,0.300,0.038,0.005,24,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012703,0.004,0.300,0.042,0.003,27,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012704,0.005,0.300,0.046,0.003,26,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012705,0.005,0.300,0.045,0.003,21,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012706,0.005,0.300,0.046,0.003,23,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012707,0.004,0.300,0.045,0.004,21,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012708,0.004,0.300,0.038,0.010,20,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012709,0.004,0.300,0.038,0.009,30,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012710,0.004,0.300,0.044,0.004,29,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012711,0.004,0.300,0.043,0.004,23,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012712,0.005,0.300,0.041,0.004,22,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012713,0.004,0.300,0.039,0.004,25,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012714,0.004,0.300,0.039,0.004,26,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012715,0.004,0.300,0.039,0.004,27,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012716,0.004,0.300,0.039,0.005,16,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012717,0.004,0.300,0.040,0.006,18,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012718,0.004,0.300,0.041,0.006,20,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012719,0.004,0.300,0.040,0.006,20,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012720,0.004,0.300,0.040,0.006,20,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012721,0.004,-999.000,0.042,0.005,16,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012722,0.004,-999.000,0.041,0.004,22,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012723,0.004,-999.000,0.040,0.005,17,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012724,0.004,-999.000,0.039,0.004,12,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012801,0.004,-999.000,0.039,0.003,13,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012802,0.004,-999.000,0.038,0.004,26,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012803,0.004,-999.000,0.031,0.003,21,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012804,0.003,-999.000,0.027,0.003,20,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012805,0.003,-999.000,0.025,0.003,23,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012806,0.003,-999.000,0.026,0.003,19,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012807,0.003,-999.000,0.024,0.005,19,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012808,0.003,0.400,0.019,0.010,16,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012809,0.004,0.400,0.018,0.014,25,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012810,0.004,0.300,0.024,0.011,35,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012811,0.004,0.300,0.037,0.008,31,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012812,0.004,0.300,0.040,0.007,26,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012813,0.004,0.300,0.042,0.009,27,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012814,0.006,0.300,0.046,0.009,28,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012815,0.007,0.300,0.050,0.007,41,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012816,0.006,0.300,0.051,0.007,42,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012817,-999.000,-999.000,-999.000,-999.000,26,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012818,0.006,0.300,0.046,0.010,37,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012819,0.005,0.400,0.038,0.013,33,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012820,0.006,0.400,0.028,0.021,44,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012821,0.005,0.400,0.032,0.015,44,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012822,0.005,0.400,0.031,0.012,49,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012823,0.004,0.400,0.027,0.013,46,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012824,0.004,0.500,0.023,0.010,41,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012901,0.003,0.500,0.019,0.009,48,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012902,0.003,0.500,0.019,0.008,42,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012903,0.003,0.500,0.016,0.007,53,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012904,0.003,0.500,0.017,0.007,46,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012905,0.003,0.500,0.015,0.006,48,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012906,0.003,0.500,0.013,0.006,47,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012907,0.003,0.500,0.014,0.006,44,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012908,0.003,0.500,0.006,0.019,45,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012909,0.003,0.500,0.007,0.017,52,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012910,0.004,0.600,0.010,0.023,68,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012911,0.005,0.400,0.026,0.014,69,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012912,0.005,0.400,0.037,0.013,61,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012913,0.005,0.400,0.042,0.010,51,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012914,0.011,0.800,0.034,0.026,52,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012915,0.014,0.800,0.037,0.028,66,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012916,0.008,0.500,0.043,0.021,76,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012917,0.007,0.400,0.041,0.022,59,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012918,0.006,0.400,0.034,0.027,62,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012919,0.007,0.500,0.032,0.029,64,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012920,0.006,0.700,0.020,0.036,64,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012921,0.005,0.800,0.012,0.040,73,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012922,0.004,0.800,0.016,0.027,87,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012923,0.004,0.700,0.015,0.024,79,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013012924,0.004,0.700,0.014,0.023,76,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013001,0.004,0.600,0.017,0.017,73,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013002,0.003,0.600,0.017,0.014,69,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013003,0.003,0.600,0.017,0.012,68,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013004,0.003,0.500,0.017,0.010,57,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013005,0.003,0.500,0.016,0.009,38,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013006,0.003,0.500,0.016,0.009,55,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013007,0.003,0.500,0.014,0.011,49,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013008,0.003,0.500,0.010,0.017,48,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013009,0.004,0.500,0.004,0.020,59,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013010,0.004,0.500,0.006,0.020,69,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013011,0.005,0.500,0.010,0.022,63,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013012,0.005,0.500,0.024,0.024,69,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013013,0.006,0.300,0.050,0.009,75,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013014,0.006,0.300,0.053,0.009,65,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013015,0.007,0.300,0.056,0.009,59,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013016,0.009,0.400,0.052,0.015,61,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013017,0.010,0.400,0.048,0.020,60,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013018,0.013,0.400,0.040,0.028,61,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013019,0.011,0.500,0.032,0.034,61,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013020,0.008,0.600,0.024,0.035,67,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013021,0.007,0.600,0.020,0.032,77,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013022,0.007,0.900,0.010,0.040,72,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013023,0.006,0.800,0.012,0.033,86,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013024,0.006,0.800,0.015,0.025,76,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013101,0.005,0.700,0.016,0.020,73,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013102,0.005,0.800,0.016,0.018,77,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013103,0.005,0.800,0.014,0.017,72,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013104,0.005,0.800,0.017,0.016,69,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013105,0.005,0.800,0.016,0.015,67,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013106,0.006,0.800,0.015,0.016,63,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013107,0.007,0.900,0.013,0.018,62,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013108,0.007,0.900,0.008,0.022,63,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013109,0.007,1.000,0.002,0.025,72,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013110,0.008,1.000,-999.000,0.029,102,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013111,0.009,1.000,0.011,0.032,99,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013112,0.010,0.900,0.018,0.034,102,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013113,0.011,0.600,0.036,0.027,124,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013114,0.011,0.400,0.054,0.015,100,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013115,0.010,0.400,0.058,0.013,81,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013116,0.013,0.400,0.052,0.022,76,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013117,0.010,0.400,0.053,0.020,69,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013118,0.009,0.500,0.048,0.024,78,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013119,0.008,0.500,0.038,0.028,91,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013120,0.008,0.800,0.012,0.045,99,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013121,0.007,0.700,0.027,0.028,107,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013122,0.007,0.400,0.049,0.011,92,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013123,0.007,0.400,0.048,0.011,64,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013013124,0.006,0.500,0.041,0.012,62,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020101,0.005,0.500,0.034,0.011,67,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020102,0.005,0.400,0.027,0.009,61,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020103,0.005,0.500,0.033,0.009,55,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020104,0.005,0.500,0.036,0.008,59,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020105,0.005,0.500,0.026,0.009,53,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020106,0.005,0.500,0.028,0.011,54,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020107,0.005,0.500,0.024,0.014,43,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020108,0.006,0.500,0.018,0.020,43,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020109,0.006,0.600,0.008,0.030,49,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020110,0.005,0.500,0.013,0.021,45,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020111,0.005,0.500,0.010,0.027,34,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020112,0.005,0.500,0.010,0.029,32,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020113,0.005,0.500,0.020,0.023,21,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020114,0.005,0.400,0.024,0.017,21,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020115,0.005,0.400,0.033,0.011,17,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020116,0.005,0.200,0.035,0.006,19,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020117,0.005,0.300,0.034,0.007,12,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020118,0.004,0.300,0.032,0.009,12,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020119,0.004,0.500,0.019,0.020,11,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020120,0.004,0.500,0.016,0.019,21,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020121,0.004,0.300,0.032,0.007,27,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020122,0.004,0.300,0.032,0.007,12,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020123,0.004,0.300,0.035,0.006,13,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020124,0.004,0.300,0.033,0.006,14,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020201,0.004,0.300,0.038,0.005,16,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020202,0.004,0.300,0.042,0.004,17,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020203,0.004,0.400,0.041,0.004,17,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020204,0.004,0.400,0.041,0.005,25,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020205,0.005,0.400,0.040,0.005,31,경남 하동군 하동읍 읍내리
경남 하동군,하동읍,238161,2013020206,0.005,0.400,0.038,0.006,42,경남 하동군 하동읍 읍내리
