지역,측정소명,측정소코드,측정일시,SO2,CO,O3,NO2,PM10,주소
부산 사하구,장림동,221202,2013120113,0.008,0.500,0.035,0.013,68,부산 사하구 장림동
부산 사하구,장림동,221202,2013120114,0.008,0.400,0.037,0.011,68,부산 사하구 장림동
부산 사하구,장림동,221202,2013120115,0.007,0.400,0.039,0.014,69,부산 사하구 장림동
부산 사하구,장림동,221202,2013120116,0.007,0.400,-999.000,0.011,76,부산 사하구 장림동
부산 사하구,장림동,221202,2013120117,0.007,0.400,0.033,0.011,71,부산 사하구 장림동
부산 사하구,장림동,221202,2013120118,0.006,0.500,0.015,0.024,70,부산 사하구 장림동
부산 사하구,장림동,221202,2013120119,0.006,0.800,0.004,0.027,85,부산 사하구 장림동
부산 사하구,장림동,221202,2013120120,0.007,0.600,0.011,0.023,92,부산 사하구 장림동
부산 사하구,장림동,221202,2013120121,0.006,0.500,0.018,0.022,80,부산 사하구 장림동
부산 사하구,장림동,221202,2013120122,0.005,0.500,0.014,0.022,69,부산 사하구 장림동
부산 사하구,장림동,221202,2013120123,0.005,0.400,0.021,0.015,71,부산 사하구 장림동
부산 사하구,장림동,221202,2013120124,0.004,0.400,0.024,0.016,62,부산 사하구 장림동
부산 사하구,장림동,221202,2013120201,0.004,0.400,0.031,0.012,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013120202,0.004,0.300,0.028,0.012,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013120203,0.004,0.300,0.028,0.012,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013120204,0.010,0.400,0.021,0.013,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013120205,0.005,0.400,0.023,0.010,90,부산 사하구 장림동
부산 사하구,장림동,221202,2013120206,0.005,1.100,0.022,0.015,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013120207,0.006,0.800,0.014,0.018,55,부산 사하구 장림동
부산 사하구,장림동,221202,2013120208,0.005,0.400,0.009,0.018,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013120209,0.007,0.400,0.013,0.025,54,부산 사하구 장림동
부산 사하구,장림동,221202,2013120210,0.007,0.400,0.016,0.019,82,부산 사하구 장림동
부산 사하구,장림동,221202,2013120211,0.007,0.400,0.022,0.014,91,부산 사하구 장림동
부산 사하구,장림동,221202,2013120212,0.007,0.400,0.026,0.016,112,부산 사하구 장림동
부산 사하구,장림동,221202,2013120213,0.008,0.300,0.028,0.014,80,부산 사하구 장림동
부산 사하구,장림동,221202,2013120214,0.007,0.400,0.027,0.014,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013120215,0.007,0.400,0.025,0.017,82,부산 사하구 장림동
부산 사하구,장림동,221202,2013120216,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013120217,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013120218,0.006,0.500,0.013,0.021,81,부산 사하구 장림동
부산 사하구,장림동,221202,2013120219,0.006,0.500,0.008,0.020,83,부산 사하구 장림동
부산 사하구,장림동,221202,2013120220,0.005,0.500,0.005,0.025,83,부산 사하구 장림동
부산 사하구,장림동,221202,2013120221,0.005,0.500,0.004,0.028,78,부산 사하구 장림동
부산 사하구,장림동,221202,2013120222,0.005,0.400,0.005,0.023,78,부산 사하구 장림동
부산 사하구,장림동,221202,2013120223,0.005,0.400,0.007,0.019,78,부산 사하구 장림동
부산 사하구,장림동,221202,2013120224,0.007,0.400,0.012,0.022,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013120301,0.007,0.500,0.007,0.021,94,부산 사하구 장림동
부산 사하구,장림동,221202,2013120302,0.006,0.400,0.018,0.013,99,부산 사하구 장림동
부산 사하구,장림동,221202,2013120303,0.009,0.400,0.014,0.019,74,부산 사하구 장림동
부산 사하구,장림동,221202,2013120304,0.008,0.400,0.008,0.017,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013120305,0.007,0.400,0.010,0.013,106,부산 사하구 장림동
부산 사하구,장림동,221202,2013120306,0.007,0.400,0.007,0.019,88,부산 사하구 장림동
부산 사하구,장림동,221202,2013120307,0.008,0.500,0.007,0.021,94,부산 사하구 장림동
부산 사하구,장림동,221202,2013120308,0.007,0.500,0.006,0.018,90,부산 사하구 장림동
부산 사하구,장림동,221202,2013120309,0.008,0.500,0.010,0.022,100,부산 사하구 장림동
부산 사하구,장림동,221202,2013120310,0.008,0.600,0.012,0.018,115,부산 사하구 장림동
부산 사하구,장림동,221202,2013120311,0.008,0.500,0.018,0.009,117,부산 사하구 장림동
부산 사하구,장림동,221202,2013120312,0.012,0.400,0.029,0.020,116,부산 사하구 장림동
부산 사하구,장림동,221202,2013120313,0.009,0.400,0.040,0.016,117,부산 사하구 장림동
부산 사하구,장림동,221202,2013120314,0.009,0.400,0.041,0.015,92,부산 사하구 장림동
부산 사하구,장림동,221202,2013120315,0.010,0.400,0.037,0.019,100,부산 사하구 장림동
부산 사하구,장림동,221202,2013120316,0.008,0.400,0.037,0.017,103,부산 사하구 장림동
부산 사하구,장림동,221202,2013120317,0.007,0.400,0.027,0.015,96,부산 사하구 장림동
부산 사하구,장림동,221202,2013120318,0.007,0.400,0.009,0.015,78,부산 사하구 장림동
부산 사하구,장림동,221202,2013120319,0.007,0.500,0.006,0.020,86,부산 사하구 장림동
부산 사하구,장림동,221202,2013120320,0.020,0.600,0.005,0.024,83,부산 사하구 장림동
부산 사하구,장림동,221202,2013120321,0.015,0.600,0.005,0.031,100,부산 사하구 장림동
부산 사하구,장림동,221202,2013120322,0.008,0.600,0.004,0.019,87,부산 사하구 장림동
부산 사하구,장림동,221202,2013120323,0.007,0.400,0.007,0.020,90,부산 사하구 장림동
부산 사하구,장림동,221202,2013120324,0.008,0.500,0.006,0.028,82,부산 사하구 장림동
부산 사하구,장림동,221202,2013120401,0.009,0.500,0.005,0.031,88,부산 사하구 장림동
부산 사하구,장림동,221202,2013120402,0.009,0.500,0.013,0.020,103,부산 사하구 장림동
부산 사하구,장림동,221202,2013120403,0.009,0.400,0.017,0.018,96,부산 사하구 장림동
부산 사하구,장림동,221202,2013120404,0.009,0.500,0.010,0.019,96,부산 사하구 장림동
부산 사하구,장림동,221202,2013120405,0.008,0.500,0.023,0.014,105,부산 사하구 장림동
부산 사하구,장림동,221202,2013120406,0.007,0.500,0.015,0.021,98,부산 사하구 장림동
부산 사하구,장림동,221202,2013120407,0.007,0.500,0.007,0.023,98,부산 사하구 장림동
부산 사하구,장림동,221202,2013120408,0.008,0.700,0.006,0.018,118,부산 사하구 장림동
부산 사하구,장림동,221202,2013120409,0.008,0.700,0.008,0.024,152,부산 사하구 장림동
부산 사하구,장림동,221202,2013120410,0.009,0.600,0.012,0.009,148,부산 사하구 장림동
부산 사하구,장림동,221202,2013120411,0.009,0.600,0.021,0.011,142,부산 사하구 장림동
부산 사하구,장림동,221202,2013120412,0.009,0.500,0.038,0.018,144,부산 사하구 장림동
부산 사하구,장림동,221202,2013120413,0.011,0.500,0.046,0.013,137,부산 사하구 장림동
부산 사하구,장림동,221202,2013120414,0.009,0.500,0.047,0.012,106,부산 사하구 장림동
부산 사하구,장림동,221202,2013120415,0.008,0.400,0.049,0.018,98,부산 사하구 장림동
부산 사하구,장림동,221202,2013120416,0.008,0.400,0.036,0.017,89,부산 사하구 장림동
부산 사하구,장림동,221202,2013120417,0.008,0.500,0.024,0.018,78,부산 사하구 장림동
부산 사하구,장림동,221202,2013120418,0.007,0.600,0.008,0.023,92,부산 사하구 장림동
부산 사하구,장림동,221202,2013120419,0.008,0.700,0.004,0.031,109,부산 사하구 장림동
부산 사하구,장림동,221202,2013120420,0.007,0.900,0.004,0.010,122,부산 사하구 장림동
부산 사하구,장림동,221202,2013120421,0.024,0.700,0.004,0.038,126,부산 사하구 장림동
부산 사하구,장림동,221202,2013120422,0.014,0.700,0.004,0.016,152,부산 사하구 장림동
부산 사하구,장림동,221202,2013120423,0.016,0.700,0.004,0.014,160,부산 사하구 장림동
부산 사하구,장림동,221202,2013120424,0.009,0.700,0.004,0.026,178,부산 사하구 장림동
부산 사하구,장림동,221202,2013120501,0.008,0.600,0.006,0.018,146,부산 사하구 장림동
부산 사하구,장림동,221202,2013120502,0.007,0.500,0.008,0.018,130,부산 사하구 장림동
부산 사하구,장림동,221202,2013120503,0.011,0.500,0.009,0.020,106,부산 사하구 장림동
부산 사하구,장림동,221202,2013120504,0.007,0.500,0.012,0.013,115,부산 사하구 장림동
부산 사하구,장림동,221202,2013120505,0.008,0.500,0.022,0.012,109,부산 사하구 장림동
부산 사하구,장림동,221202,2013120506,0.007,0.500,0.006,0.021,105,부산 사하구 장림동
부산 사하구,장림동,221202,2013120507,0.006,0.500,0.005,0.018,121,부산 사하구 장림동
부산 사하구,장림동,221202,2013120508,0.006,0.600,0.005,0.008,111,부산 사하구 장림동
부산 사하구,장림동,221202,2013120509,0.007,0.700,0.007,0.027,105,부산 사하구 장림동
부산 사하구,장림동,221202,2013120510,0.008,0.600,0.009,0.020,131,부산 사하구 장림동
부산 사하구,장림동,221202,2013120511,0.008,0.500,0.016,0.014,112,부산 사하구 장림동
부산 사하구,장림동,221202,2013120512,0.008,0.500,0.021,0.016,116,부산 사하구 장림동
부산 사하구,장림동,221202,2013120513,0.006,0.400,0.032,0.017,111,부산 사하구 장림동
부산 사하구,장림동,221202,2013120514,0.008,0.400,0.025,0.018,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013120515,0.007,0.400,0.026,0.022,67,부산 사하구 장림동
부산 사하구,장림동,221202,2013120516,0.007,0.400,0.026,0.018,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013120517,0.009,0.500,0.017,0.018,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013120518,0.011,0.500,0.008,0.024,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013120519,0.012,0.900,0.005,0.019,65,부산 사하구 장림동
부산 사하구,장림동,221202,2013120520,0.012,1.000,0.005,0.017,78,부산 사하구 장림동
부산 사하구,장림동,221202,2013120521,0.014,0.800,0.005,0.022,98,부산 사하구 장림동
부산 사하구,장림동,221202,2013120522,0.141,0.600,0.004,0.010,122,부산 사하구 장림동
부산 사하구,장림동,221202,2013120523,0.029,0.600,0.004,0.015,107,부산 사하구 장림동
부산 사하구,장림동,221202,2013120524,0.027,0.700,0.006,0.018,111,부산 사하구 장림동
부산 사하구,장림동,221202,2013120601,0.012,0.700,0.012,0.013,122,부산 사하구 장림동
부산 사하구,장림동,221202,2013120602,0.024,0.700,0.019,0.011,139,부산 사하구 장림동
부산 사하구,장림동,221202,2013120603,0.042,0.800,0.022,0.015,153,부산 사하구 장림동
부산 사하구,장림동,221202,2013120604,0.012,0.700,0.027,0.008,177,부산 사하구 장림동
부산 사하구,장림동,221202,2013120605,0.033,0.800,0.012,0.020,187,부산 사하구 장림동
부산 사하구,장림동,221202,2013120606,0.021,0.800,0.012,0.025,197,부산 사하구 장림동
부산 사하구,장림동,221202,2013120607,0.013,0.900,0.004,0.015,193,부산 사하구 장림동
부산 사하구,장림동,221202,2013120608,0.012,0.800,0.006,0.025,198,부산 사하구 장림동
부산 사하구,장림동,221202,2013120609,0.013,0.900,0.006,0.028,205,부산 사하구 장림동
부산 사하구,장림동,221202,2013120610,0.013,0.800,0.013,0.014,222,부산 사하구 장림동
부산 사하구,장림동,221202,2013120611,0.011,0.700,0.021,0.019,189,부산 사하구 장림동
부산 사하구,장림동,221202,2013120612,0.008,0.500,0.034,0.019,162,부산 사하구 장림동
부산 사하구,장림동,221202,2013120613,0.006,0.500,0.041,0.013,116,부산 사하구 장림동
부산 사하구,장림동,221202,2013120614,0.006,0.400,0.038,0.012,89,부산 사하구 장림동
부산 사하구,장림동,221202,2013120615,0.007,0.400,0.037,0.021,78,부산 사하구 장림동
부산 사하구,장림동,221202,2013120616,0.007,0.400,0.034,0.016,65,부산 사하구 장림동
부산 사하구,장림동,221202,2013120617,0.007,0.400,0.028,0.015,51,부산 사하구 장림동
부산 사하구,장림동,221202,2013120618,0.008,0.400,0.011,0.032,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013120619,0.005,0.400,0.008,0.030,77,부산 사하구 장림동
부산 사하구,장림동,221202,2013120620,0.004,0.300,0.015,0.019,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013120621,0.004,0.300,0.021,0.022,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013120622,0.005,0.300,0.020,0.018,42,부산 사하구 장림동
부산 사하구,장림동,221202,2013120623,0.005,0.300,0.023,0.013,77,부산 사하구 장림동
부산 사하구,장림동,221202,2013120624,0.005,0.300,0.029,0.015,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013120701,0.005,0.300,0.031,0.013,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013120702,0.005,0.300,0.030,0.012,62,부산 사하구 장림동
부산 사하구,장림동,221202,2013120703,0.005,0.300,0.030,0.013,61,부산 사하구 장림동
부산 사하구,장림동,221202,2013120704,0.005,0.300,0.029,0.012,63,부산 사하구 장림동
부산 사하구,장림동,221202,2013120705,0.006,0.400,0.026,0.013,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013120706,0.005,0.400,0.019,0.016,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013120707,0.005,0.400,0.011,0.020,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013120708,0.006,0.400,0.008,0.021,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013120709,0.006,0.400,0.011,0.021,77,부산 사하구 장림동
부산 사하구,장림동,221202,2013120710,0.006,0.400,0.017,0.015,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013120711,0.006,0.400,0.024,0.013,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013120712,0.008,0.400,0.028,0.014,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013120713,0.007,0.400,0.034,0.013,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013120714,0.007,0.400,0.036,0.012,56,부산 사하구 장림동
부산 사하구,장림동,221202,2013120715,0.006,0.400,0.037,0.014,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013120716,0.007,0.400,0.039,0.012,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013120717,0.006,0.400,0.031,0.012,55,부산 사하구 장림동
부산 사하구,장림동,221202,2013120718,0.005,0.400,0.011,0.027,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013120719,0.006,0.500,0.005,0.011,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013120720,0.006,0.600,0.004,0.018,67,부산 사하구 장림동
부산 사하구,장림동,221202,2013120721,0.007,0.600,0.004,0.023,79,부산 사하구 장림동
부산 사하구,장림동,221202,2013120722,0.009,0.600,0.004,0.002,89,부산 사하구 장림동
부산 사하구,장림동,221202,2013120723,0.017,0.700,0.004,0.011,81,부산 사하구 장림동
부산 사하구,장림동,221202,2013120724,0.013,0.600,0.004,0.007,88,부산 사하구 장림동
부산 사하구,장림동,221202,2013120801,0.011,0.600,0.004,0.019,72,부산 사하구 장림동
부산 사하구,장림동,221202,2013120802,0.008,0.500,0.005,0.010,77,부산 사하구 장림동
부산 사하구,장림동,221202,2013120803,0.006,0.400,0.010,0.019,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013120804,0.005,0.400,0.006,0.011,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013120805,0.005,0.400,0.009,0.009,66,부산 사하구 장림동
부산 사하구,장림동,221202,2013120806,0.005,0.400,0.019,0.012,68,부산 사하구 장림동
부산 사하구,장림동,221202,2013120807,0.005,0.400,0.017,0.013,55,부산 사하구 장림동
부산 사하구,장림동,221202,2013120808,0.005,0.400,0.009,0.002,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013120809,0.005,0.500,0.010,0.015,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013120810,0.006,0.400,0.020,0.011,69,부산 사하구 장림동
부산 사하구,장림동,221202,2013120811,0.006,0.300,0.031,0.007,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013120812,0.006,0.400,0.034,0.012,55,부산 사하구 장림동
부산 사하구,장림동,221202,2013120813,0.006,0.300,0.044,0.011,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013120814,0.006,0.300,0.051,0.008,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013120815,0.007,0.300,0.053,0.011,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013120816,0.006,0.400,0.056,0.010,42,부산 사하구 장림동
부산 사하구,장림동,221202,2013120817,0.006,0.400,0.044,0.009,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013120818,0.005,0.500,0.021,0.017,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013120819,0.006,0.700,0.005,0.008,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013120820,0.005,0.700,0.004,0.015,69,부산 사하구 장림동
부산 사하구,장림동,221202,2013120821,0.005,0.800,0.004,0.018,65,부산 사하구 장림동
부산 사하구,장림동,221202,2013120822,0.006,1.000,0.004,0.002,63,부산 사하구 장림동
부산 사하구,장림동,221202,2013120823,0.006,0.800,0.004,0.011,83,부산 사하구 장림동
부산 사하구,장림동,221202,2013120824,0.006,0.900,0.004,0.017,89,부산 사하구 장림동
부산 사하구,장림동,221202,2013120901,0.006,0.700,0.004,0.011,93,부산 사하구 장림동
부산 사하구,장림동,221202,2013120902,0.006,0.800,0.004,0.015,77,부산 사하구 장림동
부산 사하구,장림동,221202,2013120903,0.006,0.700,0.004,0.011,71,부산 사하구 장림동
부산 사하구,장림동,221202,2013120904,0.006,0.700,0.004,0.007,70,부산 사하구 장림동
부산 사하구,장림동,221202,2013120905,0.008,0.800,0.004,0.005,71,부산 사하구 장림동
부산 사하구,장림동,221202,2013120906,0.007,0.700,0.004,0.021,77,부산 사하구 장림동
부산 사하구,장림동,221202,2013120907,0.007,1.500,0.004,0.012,74,부산 사하구 장림동
부산 사하구,장림동,221202,2013120908,0.007,0.900,0.004,0.011,97,부산 사하구 장림동
부산 사하구,장림동,221202,2013120909,0.009,1.200,0.005,0.012,125,부산 사하구 장림동
부산 사하구,장림동,221202,2013120910,0.008,1.000,0.005,0.022,186,부산 사하구 장림동
부산 사하구,장림동,221202,2013120911,0.009,1.300,0.005,0.037,191,부산 사하구 장림동
부산 사하구,장림동,221202,2013120912,0.008,0.600,0.020,0.029,236,부산 사하구 장림동
부산 사하구,장림동,221202,2013120913,0.006,0.300,0.049,0.011,96,부산 사하구 장림동
부산 사하구,장림동,221202,2013120914,0.005,0.300,0.050,0.010,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013120915,0.005,0.300,0.054,0.011,35,부산 사하구 장림동
부산 사하구,장림동,221202,2013120916,0.004,0.300,0.059,0.008,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013120917,0.004,0.300,0.047,0.011,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013120918,0.004,0.400,0.020,0.025,30,부산 사하구 장림동
부산 사하구,장림동,221202,2013120919,0.005,0.400,0.030,0.015,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013120920,0.012,0.500,0.010,0.018,31,부산 사하구 장림동
부산 사하구,장림동,221202,2013120921,0.013,0.500,0.016,0.026,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013120922,0.008,0.500,0.049,0.012,68,부산 사하구 장림동
부산 사하구,장림동,221202,2013120923,0.009,0.500,0.046,0.011,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013120924,0.014,0.500,0.046,0.011,49,부산 사하구 장림동
부산 사하구,장림동,221202,2013121001,0.009,0.500,0.038,0.010,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013121002,0.014,0.400,0.046,0.008,42,부산 사하구 장림동
부산 사하구,장림동,221202,2013121003,0.008,0.400,0.041,0.011,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013121004,0.006,0.400,0.035,0.011,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013121005,0.006,0.400,0.037,0.010,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013121006,0.006,0.400,0.029,0.014,68,부산 사하구 장림동
부산 사하구,장림동,221202,2013121007,0.006,0.400,0.019,0.018,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013121008,0.007,0.500,0.012,0.020,75,부산 사하구 장림동
부산 사하구,장림동,221202,2013121009,0.006,0.500,0.015,0.018,92,부산 사하구 장림동
부산 사하구,장림동,221202,2013121010,0.007,0.500,0.020,0.012,87,부산 사하구 장림동
부산 사하구,장림동,221202,2013121011,0.006,0.400,0.024,0.016,101,부산 사하구 장림동
부산 사하구,장림동,221202,2013121012,0.006,0.400,0.030,0.016,106,부산 사하구 장림동
부산 사하구,장림동,221202,2013121013,0.005,0.400,0.035,0.013,96,부산 사하구 장림동
부산 사하구,장림동,221202,2013121014,0.005,0.400,0.035,0.015,78,부산 사하구 장림동
부산 사하구,장림동,221202,2013121015,0.005,0.400,0.034,0.018,83,부산 사하구 장림동
부산 사하구,장림동,221202,2013121016,0.005,0.400,0.029,0.014,88,부산 사하구 장림동
부산 사하구,장림동,221202,2013121017,0.005,0.400,0.027,0.017,83,부산 사하구 장림동
부산 사하구,장림동,221202,2013121018,0.006,0.500,0.012,0.024,77,부산 사하구 장림동
부산 사하구,장림동,221202,2013121019,0.006,0.500,0.007,0.027,90,부산 사하구 장림동
부산 사하구,장림동,221202,2013121020,0.005,0.500,0.006,0.015,84,부산 사하구 장림동
부산 사하구,장림동,221202,2013121021,0.005,0.500,0.006,0.013,94,부산 사하구 장림동
부산 사하구,장림동,221202,2013121022,0.006,0.500,0.015,0.013,96,부산 사하구 장림동
부산 사하구,장림동,221202,2013121023,0.006,0.500,0.014,0.011,107,부산 사하구 장림동
부산 사하구,장림동,221202,2013121024,0.006,0.400,0.018,0.013,105,부산 사하구 장림동
부산 사하구,장림동,221202,2013121101,0.005,0.400,0.024,0.012,77,부산 사하구 장림동
부산 사하구,장림동,221202,2013121102,0.004,0.300,0.027,0.010,62,부산 사하구 장림동
부산 사하구,장림동,221202,2013121103,0.004,0.300,0.029,0.009,67,부산 사하구 장림동
부산 사하구,장림동,221202,2013121104,0.004,0.300,0.028,0.010,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013121105,0.004,0.300,0.027,0.011,66,부산 사하구 장림동
부산 사하구,장림동,221202,2013121106,0.004,0.300,0.023,0.014,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013121107,0.004,0.300,0.016,0.016,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013121108,0.004,0.500,0.007,0.008,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013121109,0.005,0.600,0.010,0.019,46,부산 사하구 장림동
부산 사하구,장림동,221202,2013121110,0.006,0.400,0.012,0.012,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013121111,0.007,0.500,0.020,0.008,72,부산 사하구 장림동
부산 사하구,장림동,221202,2013121112,0.008,0.400,0.030,0.011,67,부산 사하구 장림동
부산 사하구,장림동,221202,2013121113,0.006,0.400,0.036,0.011,61,부산 사하구 장림동
부산 사하구,장림동,221202,2013121114,0.007,0.400,0.025,0.008,55,부산 사하구 장림동
부산 사하구,장림동,221202,2013121115,0.005,0.300,0.032,0.009,78,부산 사하구 장림동
부산 사하구,장림동,221202,2013121116,0.005,0.300,0.029,0.011,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013121117,0.005,0.300,0.022,0.010,63,부산 사하구 장림동
부산 사하구,장림동,221202,2013121118,0.005,0.300,0.027,0.014,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013121119,0.004,0.300,0.028,0.016,49,부산 사하구 장림동
부산 사하구,장림동,221202,2013121120,0.006,0.300,0.026,0.010,55,부산 사하구 장림동
부산 사하구,장림동,221202,2013121121,0.005,0.300,0.034,0.016,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013121122,0.004,0.300,0.040,0.009,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013121123,0.004,0.200,0.045,0.007,30,부산 사하구 장림동
부산 사하구,장림동,221202,2013121124,0.010,0.200,0.047,0.007,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013121201,0.009,0.200,0.046,0.008,24,부산 사하구 장림동
부산 사하구,장림동,221202,2013121202,0.004,0.200,0.047,0.006,21,부산 사하구 장림동
부산 사하구,장림동,221202,2013121203,0.006,0.200,0.046,0.007,23,부산 사하구 장림동
부산 사하구,장림동,221202,2013121204,0.004,0.300,0.042,0.008,18,부산 사하구 장림동
부산 사하구,장림동,221202,2013121205,0.004,0.300,0.044,0.007,17,부산 사하구 장림동
부산 사하구,장림동,221202,2013121206,0.004,0.300,0.032,0.013,24,부산 사하구 장림동
부산 사하구,장림동,221202,2013121207,0.004,0.300,0.024,0.017,34,부산 사하구 장림동
부산 사하구,장림동,221202,2013121208,0.006,0.400,0.007,0.031,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013121209,0.005,0.400,0.011,0.028,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013121210,0.005,0.300,0.025,0.018,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013121211,0.005,0.300,0.030,0.015,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013121212,0.006,0.300,0.032,0.015,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013121213,0.005,0.300,0.038,0.013,34,부산 사하구 장림동
부산 사하구,장림동,221202,2013121214,0.005,0.400,0.038,0.011,29,부산 사하구 장림동
부산 사하구,장림동,221202,2013121215,0.006,0.500,0.041,0.008,31,부산 사하구 장림동
부산 사하구,장림동,221202,2013121216,0.006,0.400,0.045,0.011,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013121217,0.005,0.300,0.045,0.008,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013121218,0.005,0.300,0.045,0.010,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013121219,0.005,0.300,0.050,0.010,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013121220,0.005,0.300,0.052,0.006,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013121221,0.004,0.300,0.050,0.009,39,부산 사하구 장림동
부산 사하구,장림동,221202,2013121222,0.004,0.200,0.052,0.006,31,부산 사하구 장림동
부산 사하구,장림동,221202,2013121223,0.004,0.200,0.054,0.005,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013121224,0.005,0.200,0.049,0.006,27,부산 사하구 장림동
부산 사하구,장림동,221202,2013121301,0.005,0.400,0.044,0.009,24,부산 사하구 장림동
부산 사하구,장림동,221202,2013121302,0.007,0.400,0.045,0.007,37,부산 사하구 장림동
부산 사하구,장림동,221202,2013121303,0.020,0.500,0.033,0.010,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013121304,0.008,0.600,0.025,0.009,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013121305,0.007,0.800,0.022,0.008,93,부산 사하구 장림동
부산 사하구,장림동,221202,2013121306,0.007,0.700,0.027,0.011,101,부산 사하구 장림동
부산 사하구,장림동,221202,2013121307,0.005,0.300,0.023,0.013,90,부산 사하구 장림동
부산 사하구,장림동,221202,2013121308,0.006,0.300,0.018,0.008,49,부산 사하구 장림동
부산 사하구,장림동,221202,2013121309,0.007,0.300,0.020,0.020,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013121310,0.006,0.300,0.022,0.017,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013121311,0.007,0.300,0.022,0.011,61,부산 사하구 장림동
부산 사하구,장림동,221202,2013121312,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013121313,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013121314,0.004,0.300,0.038,0.011,36,부산 사하구 장림동
